---,Type,Name,Description,Icon,DeArchiveType,LimitedTime,LimitedStack,Name_PaintingColor,Name_PaintingTexture,Name_PaintingDecal,Amount_TGold,ID_GameBox
2022,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A084622447AC72D619744D8F9D4D891D"", ""Camouflage04"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""21C5695E40FA14315FFAE8BE1AC1BA91"", ""淡红色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__4_.1__4_","EDeArchiveType_Use","1","1","None","204","0","0","0"
2023,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5120C3D5438B430B5A7C8EAFC330D422"", ""Camouflage05"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""81FC8A1044875C4783F404A1F105BDAD"", ""淡蓝色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__5_.1__5_","EDeArchiveType_Use","1","1","None","205","0","0","0"
2024,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""ADB00FD1407CCD5397A201A0ADA94C3B"", ""Camouflage06"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""6E7C4DD441CA59D058DF0A91C506511E"", ""土黄/红 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__6_.1__6_","EDeArchiveType_Use","1","1","None","206","0","0","0"
2025,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""67855B444636E02FFEE561A5D65B1E7D"", ""Camouflage07"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""AD117A914E823F2AB7BF12BF5E146343"", ""蓝/绿 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__7_.1__7_","EDeArchiveType_Use","1","1","None","207","0","0","0"
2026,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""7BAC2F5C4D3B4140D1344B8F8AB7F6AD"", ""Camouflage08"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""0832957A4DE5F91B8FF1D5A0651A92EF"", ""淡黄/淡红 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__8_.1__8_","EDeArchiveType_Use","1","1","None","208","0","0","0"
2027,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""28CD90684CA07D0245F99ABA9EFBAEE4"", ""Camouflage09"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""D8537FB04E6D49D2E58FF091C93BB9FB"", ""淡绿/灰 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__9_.1__9_","EDeArchiveType_Use","1","1","None","209","0","0","0"
2028,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""AC9044DE4CBD76F3F9C7CBAED3D3D2BA"", ""Camouflage10"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""E4B08FA844B393D0BC0187804989E604"", ""淡蓝/深蓝 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__10_.1__10_","EDeArchiveType_Use","1","1","None","210","0","0","0"
2029,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F6E5FB5F495BBF3386F0A1882EE011F1"", ""Camouflage11"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""63BA16B9463BD136350910B97CFA49A9"", ""淡黄/土黄 双色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__11_.1__11_","EDeArchiveType_Use","1","1","None","211","0","0","0"
2030,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""FD399DF3439387A8B7B465B5D84612EA"", ""Camouflage12"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""06477CF84583FEC1D65F3D99D3F236C0"", ""淡黄/土黄 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__12_.1__12_","EDeArchiveType_Use","1","1","None","212","0","0","0"
2031,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""D9018C9C4D7ECBCBF0C1778D17A7B6C4"", ""Camouflage13"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""762C6D464DB8622BCFD3D5BD9EDA8C67"", ""棕色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__13_.1__13_","EDeArchiveType_Use","1","1","None","213","0","0","0"
2032,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""1B658277499D2E720A5CDCAA5996DB07"", ""Camouflage14"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F0A253064B562AE02C0CC899A114BCA7"", ""淡黄/淡蓝 双色块状迷彩1"")","/Game/UI/Res/MeleeMode_UI/Texture/1__15_.1__15_","EDeArchiveType_Use","1","1","None","214","0","0","0"
2033,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""08D7B41241C4F2CD0FCA2C85587EA87E"", ""Camouflage15"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""3CB7DAAF4476F9BD9DEBEDAED625E27A"", ""淡黄/淡蓝 双色块状迷彩2"")","/Game/UI/Res/MeleeMode_UI/Texture/1__14_.1__14_","EDeArchiveType_Use","1","1","None","215","0","0","0"
2034,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""CAAA42D2450F27A5CCC6458AF60B9C8C"", ""Camouflage16"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""B15CA25E4CCA75E1FFC2BEA97486D316"", ""淡黄/淡蓝 双色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__16_.1__16_","EDeArchiveType_Use","1","1","None","216","0","0","0"
2035,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F07D73FD4A8991F5C3AD578AD2DCA097"", ""Camouflage17"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""885A95374F7BAC0CB2B37EA07F62996C"", ""蓝/黄 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__17_.1__17_","EDeArchiveType_Use","1","1","None","217","0","0","0"
2036,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""303FE9FC4462227EBE631BB31C180A45"", ""Camouflage18"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""3B2A9F624377A52BEEE5EEAB29EA1AD5"", ""蓝/黄/红 三色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__18_.1__18_","EDeArchiveType_Use","1","1","None","218","0","0","0"
2037,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""0A521089462C45A3FE4F12B19826A162"", ""Camouflage01"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""DDCE6B0C46A4E35F950F95B53FBFD439"", ""土黄色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__3_.1__3_","EDeArchiveType_Use","3","1","None","201","0","0","0"
2038,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""3301811D4A28994FA7BF31BBBD2B3013"", ""Camouflage02"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""12AF350D4E507C23C85850A04FFDB18F"", ""淡绿色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__1_.1__1_","EDeArchiveType_Use","3","1","None","202","0","0","0"
2039,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""47A5C66C4E3C8254FD0C2F898CDF44E1"", ""Camouflage03"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""45B968B8462400CB21088998C34F2F62"", ""淡黄色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__2_.1__2_","EDeArchiveType_Use","3","1","None","203","0","0","0"
2040,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A084622447AC72D619744D8F9D4D891D"", ""Camouflage04"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""E7FD9AF84435019D8C1C84A753A37BD9"", ""淡红色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__4_.1__4_","EDeArchiveType_Use","3","1","None","204","0","0","0"
2041,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5120C3D5438B430B5A7C8EAFC330D422"", ""Camouflage05"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A7E2EEC0458EFD6EE3147396063AB538"", ""淡蓝色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__5_.1__5_","EDeArchiveType_Use","3","1","None","205","0","0","0"
2042,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""ADB00FD1407CCD5397A201A0ADA94C3B"", ""Camouflage06"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""6ACD76114AE494052E2086B1C63C20A1"", ""土黄/红 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__6_.1__6_","EDeArchiveType_Use","3","1","None","206","0","0","0"
2043,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""67855B444636E02FFEE561A5D65B1E7D"", ""Camouflage07"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""22E7D8B3432B0A427C49EC8162A0E59B"", ""蓝/绿 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__7_.1__7_","EDeArchiveType_Use","3","1","None","207","0","0","0"
2044,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""7BAC2F5C4D3B4140D1344B8F8AB7F6AD"", ""Camouflage08"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F6E569EC40C404792064819F2B5EBD96"", ""淡黄/淡红 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__8_.1__8_","EDeArchiveType_Use","3","1","None","208","0","0","0"
2045,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""28CD90684CA07D0245F99ABA9EFBAEE4"", ""Camouflage09"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""B2A6EAD2499BFACD2586C0A3D3577E03"", ""淡绿/灰 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__9_.1__9_","EDeArchiveType_Use","3","1","None","209","0","0","0"
2046,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""AC9044DE4CBD76F3F9C7CBAED3D3D2BA"", ""Camouflage10"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""968E7E724C72A265EAAC40866996386A"", ""淡蓝/深蓝 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__10_.1__10_","EDeArchiveType_Use","3","1","None","210","0","0","0"
2047,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F6E5FB5F495BBF3386F0A1882EE011F1"", ""Camouflage11"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A0407DDD4A3AEFD9D17DE39A4CBEB448"", ""淡黄/土黄 双色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__11_.1__11_","EDeArchiveType_Use","3","1","None","211","0","0","0"
2048,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""FD399DF3439387A8B7B465B5D84612EA"", ""Camouflage12"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""47B31E22426C2EE8E9044DA6FAB4D4EE"", ""淡黄/土黄 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__12_.1__12_","EDeArchiveType_Use","3","1","None","212","0","0","0"
2049,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""D9018C9C4D7ECBCBF0C1778D17A7B6C4"", ""Camouflage13"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""63BFC2774219750E8FB1349A498B942B"", ""棕色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__13_.1__13_","EDeArchiveType_Use","3","1","None","213","0","0","0"
2050,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""1B658277499D2E720A5CDCAA5996DB07"", ""Camouflage14"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""0154D2044584C736B0FACEBDE57C18DC"", ""淡黄/淡蓝 双色块状迷彩1"")","/Game/UI/Res/MeleeMode_UI/Texture/1__15_.1__15_","EDeArchiveType_Use","3","1","None","214","0","0","0"
2051,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""08D7B41241C4F2CD0FCA2C85587EA87E"", ""Camouflage15"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""84E701054A4C2930CEBE37B87FA82A0A"", ""淡黄/淡蓝 双色块状迷彩2"")","/Game/UI/Res/MeleeMode_UI/Texture/1__14_.1__14_","EDeArchiveType_Use","3","1","None","215","0","0","0"
2052,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""CAAA42D2450F27A5CCC6458AF60B9C8C"", ""Camouflage16"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""E7B6BD404F8C3BF8C38DBCBA095957E9"", ""淡黄/淡蓝 双色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__16_.1__16_","EDeArchiveType_Use","3","1","None","216","0","0","0"
2053,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F07D73FD4A8991F5C3AD578AD2DCA097"", ""Camouflage17"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""88701C874EB025C7FD00E393DCF07077"", ""蓝/黄 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__17_.1__17_","EDeArchiveType_Use","3","1","None","217","0","0","0"
2054,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""303FE9FC4462227EBE631BB31C180A45"", ""Camouflage18"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""289D89F347533A1DA3DFBBBC53E35A38"", ""蓝/黄/红 三色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__18_.1__18_","EDeArchiveType_Use","3","1","None","218","0","0","0"
2055,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""0A521089462C45A3FE4F12B19826A162"", ""Camouflage01"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""FB415F0247C62EF4F4315FA05B23608A"", ""土黄色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__3_.1__3_","EDeArchiveType_Use","7","1","None","201","0","0","0"
2056,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""3301811D4A28994FA7BF31BBBD2B3013"", ""Camouflage02"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""190FC8764269BD076A0EF9AD1CE3774C"", ""淡绿色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__1_.1__1_","EDeArchiveType_Use","7","1","None","202","0","0","0"
2057,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""47A5C66C4E3C8254FD0C2F898CDF44E1"", ""Camouflage03"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5CFF3E7B42081BF4C16A4D9B61BC0E23"", ""淡黄色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__2_.1__2_","EDeArchiveType_Use","7","1","None","203","0","0","0"
2058,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A084622447AC72D619744D8F9D4D891D"", ""Camouflage04"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""2CA816FB4E6CBD3CF9715BAF8C5B062E"", ""淡红色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__4_.1__4_","EDeArchiveType_Use","7","1","None","204","0","0","0"
2059,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5120C3D5438B430B5A7C8EAFC330D422"", ""Camouflage05"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""FD6F26D34C2ABBF7082BCC9D89F1718F"", ""淡蓝色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__5_.1__5_","EDeArchiveType_Use","7","1","None","205","0","0","0"
2060,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""ADB00FD1407CCD5397A201A0ADA94C3B"", ""Camouflage06"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""1E0166C74EDF8C7AA31940B3AC3CCD66"", ""土黄/红 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__6_.1__6_","EDeArchiveType_Use","7","1","None","206","0","0","0"
2061,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""67855B444636E02FFEE561A5D65B1E7D"", ""Camouflage07"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""70AB8BC24F5E485D82B7B797D9D8BBAE"", ""蓝/绿 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__7_.1__7_","EDeArchiveType_Use","7","1","None","207","0","0","0"
2062,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""7BAC2F5C4D3B4140D1344B8F8AB7F6AD"", ""Camouflage08"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""B54887BB4DE35DFB9962DEB80B331465"", ""淡黄/淡红 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__8_.1__8_","EDeArchiveType_Use","7","1","None","208","0","0","0"
2063,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""28CD90684CA07D0245F99ABA9EFBAEE4"", ""Camouflage09"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5ED2D3374876BD3D2B138DB8E422D0B1"", ""淡绿/灰 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__9_.1__9_","EDeArchiveType_Use","7","1","None","209","0","0","0"
2064,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""AC9044DE4CBD76F3F9C7CBAED3D3D2BA"", ""Camouflage10"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""D0FDDDEB4937301A09FD1E89E9186F90"", ""淡蓝/深蓝 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__10_.1__10_","EDeArchiveType_Use","7","1","None","210","0","0","0"
2065,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F6E5FB5F495BBF3386F0A1882EE011F1"", ""Camouflage11"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""7B9D90994C622C1B786C03A99068D01C"", ""淡黄/土黄 双色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__11_.1__11_","EDeArchiveType_Use","7","1","None","211","0","0","0"
2066,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""FD399DF3439387A8B7B465B5D84612EA"", ""Camouflage12"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""C855707444CF73C2424FDB8B829AE491"", ""淡黄/土黄 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__12_.1__12_","EDeArchiveType_Use","7","1","None","212","0","0","0"
2067,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""D9018C9C4D7ECBCBF0C1778D17A7B6C4"", ""Camouflage13"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""3AA354B24C4EF15099BD3E903D4EC1AA"", ""棕色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__13_.1__13_","EDeArchiveType_Use","7","1","None","213","0","0","0"
2068,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""1B658277499D2E720A5CDCAA5996DB07"", ""Camouflage14"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A32391834A1DD25AA316779CF35BD1E0"", ""淡黄/淡蓝 双色块状迷彩1"")","/Game/UI/Res/MeleeMode_UI/Texture/1__15_.1__15_","EDeArchiveType_Use","7","1","None","214","0","0","0"
2069,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""08D7B41241C4F2CD0FCA2C85587EA87E"", ""Camouflage15"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""1094EC654252144F03EA13BC95068E38"", ""淡黄/淡蓝 双色块状迷彩2"")","/Game/UI/Res/MeleeMode_UI/Texture/1__14_.1__14_","EDeArchiveType_Use","7","1","None","215","0","0","0"
2070,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""CAAA42D2450F27A5CCC6458AF60B9C8C"", ""Camouflage16"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""81FA22FC4E2DFD09E3AED2842C13CEEA"", ""淡黄/淡蓝 双色条状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__16_.1__16_","EDeArchiveType_Use","7","1","None","216","0","0","0"
2071,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F07D73FD4A8991F5C3AD578AD2DCA097"", ""Camouflage17"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5D24D46649A48ED0FEB9F8978465E8FB"", ""蓝/黄 双色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__17_.1__17_","EDeArchiveType_Use","7","1","None","217","0","0","0"
2072,"DIY_PaintingTexture","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""303FE9FC4462227EBE631BB31C180A45"", ""Camouflage18"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""3EBB3F6D433F07EBF9E378AF659B7802"", ""蓝/黄/红 三色块状迷彩"")","/Game/UI/Res/MeleeMode_UI/Texture/1__18_.1__18_","EDeArchiveType_Use","7","1","None","218","0","0","0"
3001,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""0BB02E684DED72EB0DE4D3B3C69E4F4B"", ""雄鹰"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""BF8096FF42ABE1E1DA3DFE97C3DD43B2"", ""雄鹰图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/33.33","EDeArchiveType_None","0","1","None","None","301","0","0"
3002,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""F3D28B92412474CCEA2F5AB3583B93D1"", ""灰熊"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""D5F597A04D81BE001160AAA46BABBCE5"", ""灰熊图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/26.26","EDeArchiveType_None","0","1","None","None","302","0","0"
3003,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""5D8DAB204647D54EB6971FA33AC83E21"", ""老虎"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""140D88D94DE5336481C03297DE347C30"", ""老虎图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/30.30","EDeArchiveType_None","0","1","None","None","303","0","0"
3004,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""7A4600F5470C1BC06589DCA20F7F9E22"", ""恶狼"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""0F2F029A4F63C283EC11F588AC5E1982"", ""恶狼图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/29.29","EDeArchiveType_None","0","1","None","None","304","0","0"
3005,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""B0774194446E5E2361BCB284E0A96352"", ""金狮"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""4A6E9EAF40D4B21A568FCAA9FD0DB1DF"", ""金狮图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/20.20","EDeArchiveType_None","0","1","None","None","305","0","0"
3006,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A6AB22BB451132FF1D4D11B34120F19A"", ""咆哮的灰熊"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""BB33D8CE487CA1D92194E5BEA5147FB1"", ""咆哮的灰熊图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/27.27","EDeArchiveType_None","0","1","None","None","306","0","0"
3007,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""8C72523748FEACB5F3F2278441A45236"", ""黑猩猩"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""9602C601450077AE53E4BB909BDBFFF3"", ""黑猩猩图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/34.34","EDeArchiveType_None","0","1","None","None","307","0","0"
3008,"DIY_PaintingDecal","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""B66E445340738D7B85D581A67F965354"", ""灰猩猩"")","NSLOCTEXT(""[003409D54EE1D8C71DF50BA918DF530E]"", ""A46F2EBC4DEE280BCB611B8849AE3896"", ""灰猩猩图案"")","/Game/UI/Res/MeleeMode_UI/statics/STATICS_icon/35.35","EDeArchiveType_None","0","1","None","None","308","0","0"
